comment_id,username,user_url,comment_text,like_count,created_time,video_url,video_id,creator_handle,keyword,scraped_at,parent_comment_id,is_reply,source_type,search_rank
7611480401815945992,k.ng301,https://www.tiktok.com/@k.ng301,"Tự động trả lời tin nhắn, chăm sóc khách hàng được không nhỉ?",2.0,1772185892,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7602643358260364052,u40ontiktok,https://www.tiktok.com/@u40ontiktok,100 bài lên bao nhiêu fanpage thế bạn,1.0,1770128359,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7602599370095952658,reviewshopee247,https://www.tiktok.com/@reviewshopee247,làm sao để tự cào nội dung đưa vào google sheet nữa thì ngon 🤣,,1770118116,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7618632051902661394,haianhvu1592,https://www.tiktok.com/@haianhvu1592,"mình đang muốn làm ai agent viết bài content seo website, ib m nhé",1.0,1773851015,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7598534302250566407,bibo.02.10,https://www.tiktok.com/@bibo.02.10,Xin hướng dẫn với ạ🥰,,1769171639,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7600324707509928705,haihvl,https://www.tiktok.com/@haihvl,Ib nhé,1.0,1769588507,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7621983540494746376,noithatbachma,https://www.tiktok.com/@noithatbachma,tư vấm,1.0,1774631343,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7598589624080843528,tony_tung147,https://www.tiktok.com/@tony_tung147,ib,,1769184521,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7620332923434386197,lipbeo,https://www.tiktok.com/@lipbeo,b ib mình cới,1.0,1774247031,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7610944956240282375,globalmodel.academy,https://www.tiktok.com/@globalmodel.academy,xin giá,1.0,1772061224,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7606181529823232789,phamphongbd,https://www.tiktok.com/@phamphongbd,muốn học,,1770952152,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7616540314757858055,myfamily0101,https://www.tiktok.com/@myfamily0101,sẽ liên hệ🥰,1.0,1773364002,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7610748613686182657,khunglongcute719,https://www.tiktok.com/@khunglongcute719,Inbox mình nha,1.0,1772015508,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7607401276745548564,nghegiao.official,https://www.tiktok.com/@nghegiao.official,Inbox,1.0,1771236146,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7611098449194550032,trnh.nguyn62,https://www.tiktok.com/@trnh.nguyn62,mình xin bạn,1.0,1772096969,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7608295112544862993,louistrank9,https://www.tiktok.com/@louistrank9,ib xem b,1.0,1771444290,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7616535657750381320,tandtperfume,https://www.tiktok.com/@tandtperfume,Mình tốn bao nhiêu chi phí cho 1 bài nhỉ🥰,1.0,1773362915,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7603798570291282695,chuanhtien1987,https://www.tiktok.com/@chuanhtien1987,Ib nhé,1.0,1770397328,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7624901251893625621,trungnghjz,https://www.tiktok.com/@trungnghjz,Giá sao shop,1.0,1775310678,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7617858150569886471,huyzuitinh2804,https://www.tiktok.com/@huyzuitinh2804,xin giá,1.0,1773670825,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:31+07:00,0,False,api,
7610366169841681168,wifi_k_day,https://www.tiktok.com/@wifi_k_day,Inbox,1.0,1771926467,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7600224789563622160,dannynguyen2809,https://www.tiktok.com/@dannynguyen2809,ib,1.0,1769565261,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7614558837433959188,mi_amor_11570,https://www.tiktok.com/@mi_amor_11570,Ib với a,,1772902648,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7605180560071836423,youngpiloy,https://www.tiktok.com/@youngpiloy,Ib nhé,1.0,1770719094,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7609207756164645640,vanganhtrunglx,https://www.tiktok.com/@vanganhtrunglx,mình muốn nghiên cứu,,1771656751,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7611323993991168789,harrychen0902,https://www.tiktok.com/@harrychen0902,Check in,1.0,1772149477,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7609648029876323080,thomas161613,https://www.tiktok.com/@thomas161613,Mình quan tâm. Ib mình nhé,,1771759257,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7623279316982334209,nhungmiuu8,https://www.tiktok.com/@nhungmiuu8,đăng zalo đc k b,1.0,1774933045,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7615930827826955028,ths.bs.caophuc,https://www.tiktok.com/@ths.bs.caophuc,Inbox tue vấn mình,1.0,1773222092,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7617590861811630869,vuhung22,https://www.tiktok.com/@vuhung22,Đăng trên group được ko ạ,1.0,1773608604,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7607479168628753168,duychuquan,https://www.tiktok.com/@duychuquan,inbox,1.0,1771254277,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7617513336079581970,globalmodel.academy,https://www.tiktok.com/@globalmodel.academy,xin giá,1.0,1773590544,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7616568542427562760,quocthai2805,https://www.tiktok.com/@quocthai2805,xin tư vấn,1.0,1773370573,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7607285405763142420,gamap6886,https://www.tiktok.com/@gamap6886,ib nhé,1.0,1771209171,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7602209832431649553,nguyentuanson.pro,https://www.tiktok.com/@nguyentuanson.pro,Ib,1.0,1770027419,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7601426946376172296,tehchun78,https://www.tiktok.com/@tehchun78,Inbox nhé,1.0,1769845141,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7625865416187314965,dakanau49,https://www.tiktok.com/@dakanau49,Bạn có chỉ tận tay k bạn,1.0,1775535171,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7628857546236920577,bolaou40,https://www.tiktok.com/@bolaou40,check ib giups mình báo giá,1.0,1776231829,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7616324794165920519,gauaka.studio,https://www.tiktok.com/@gauaka.studio,ibx m với b,1.0,1773313814,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7615452332939936520,chuthodien995,https://www.tiktok.com/@chuthodien995,Xin thông tin nhé,1.0,1773110680,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7611573611337450258,dinhhoanguyen,https://www.tiktok.com/@dinhhoanguyen,ib,1.0,1772207590,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7608490065534911240,tvholdings,https://www.tiktok.com/@tvholdings,ib mình,1.0,1771489653,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7604392310658499336,thetiepvero,https://www.tiktok.com/@thetiepvero,Inbox,,1770535566,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7611011767393714952,andy87343,https://www.tiktok.com/@andy87343,Xin chỉ giáo,,1772076788,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7603993790373708565,ngocvuvinfast,https://www.tiktok.com/@ngocvuvinfast,Ib nhé,,1770442782,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7617742726364398356,truongquangphuc12,https://www.tiktok.com/@truongquangphuc12,rồi cái này không tốn phí,1.0,1773643956,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7617894251976016647,helen_oi5,https://www.tiktok.com/@helen_oi5,"Giá sao ạ, liên hệ mình với nhé",2.0,1773679233,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7610780316202189569,htxphuong,https://www.tiktok.com/@htxphuong,xin chỉ giáo,,1772022891,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
7619741685932851988,kientrucclamo,https://www.tiktok.com/@kientrucclamo,Ib minh nhe,1.0,1774109369,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:56:55+07:00,0,False,api,
dom_7a635c3a,Cái Bang,https://www.tiktok.com/@k.ng301,"Tự động trả lời tin nhắn, chăm sóc khách hàng được không nhỉ?",,,https://www.tiktok.com/@tiktok/video/7598434143021698322,7598434143021698322,tiktok,,2026-05-16T08:57:04+07:00,,False,dom,
